id,latitude,longitude,type,description,timestamp,source,date,day_of_week,hour,month,severity_score
call_59,40.66130220400004,-73.96115364399998,54E1,54E1,2025-05-31T11:59:00.000000,911_calls,2025-05-31 11:59:00,Saturday,11,5,3.0
call_60,40.69768508400006,-73.99381298799995,56S9,56S9,2025-05-30T12:00:00.000000,911_calls,2025-05-30 12:00:00,Friday,12,5,3.0
call_61,40.83382589400003,-73.93603522399997,52D6,52D6,2025-05-29T13:01:00.000000,911_calls,2025-05-29 13:01:00,Thursday,13,5,3.0
call_62,40.715462122000076,-73.98506366199996,54U2,54U2,2025-05-28T14:02:00.000000,911_calls,2025-05-28 14:02:00,Wednesday,14,5,3.0
call_63,40.755977862000066,-73.98886258299996,54E2,54E2,2025-05-27T15:03:00.000000,911_calls,2025-05-27 15:03:00,Tuesday,15,5,3.0
call_64,40.755977862000066,-73.98886258299996,54E2,54E2,2025-05-26T16:04:00.000000,911_calls,2025-05-26 16:04:00,Monday,16,5,3.0
call_65,40.72127357100004,-73.99359794999998,52K2,52K2,2025-05-25T17:05:00.000000,911_calls,2025-05-25 17:05:00,Sunday,17,5,3.0
call_66,40.59912276800003,-73.96431909099994,68Q1,68Q1,2025-05-24T18:06:00.000000,911_calls,2025-05-24 18:06:00,Saturday,18,5,3.0
call_67,40.60944690500003,-73.96754417299996,50G2,50G2,2025-05-23T19:07:00.000000,911_calls,2025-05-23 19:07:00,Friday,19,5,3.0
call_68,40.66044379400006,-73.87913793899997,54S1,54S1,2025-05-22T20:08:00.000000,911_calls,2025-05-22 20:08:00,Thursday,20,5,3.0
call_69,40.82437748600006,-73.94451363399997,75S,75S,2025-05-21T21:09:00.000000,911_calls,2025-05-21 21:09:00,Wednesday,21,5,3.0
call_70,40.688743368000075,-73.94498708099997,54S1,54S1,2025-05-20T22:10:00.000000,911_calls,2025-05-20 22:10:00,Tuesday,22,5,3.0
call_71,40.605512642000065,-73.94961857099997,68Q1,68Q1,2025-05-19T23:11:00.000000,911_calls,2025-05-19 23:11:00,Monday,23,5,3.0
call_72,40.762416409000025,-73.96084920699997,68Q1,68Q1,2025-05-18T00:12:00.000000,911_calls,2025-05-18 00:12:00,Sunday,0,5,3.0
call_73,40.76760643000006,-73.98173427399996,22Q9,22Q9,2025-05-17T01:13:00.000000,911_calls,2025-05-17 01:13:00,Saturday,1,5,3.0
call_74,40.62483062500007,-73.96467279199999,50G2,50G2,2025-05-16T02:14:00.000000,911_calls,2025-05-16 02:14:00,Friday,2,5,3.0
call_75,40.74663295800008,-73.87216421499994,52D1,52D1,2025-05-15T03:15:00.000000,911_calls,2025-05-15 03:15:00,Thursday,3,5,3.0
call_76,40.59273675600008,-73.79812307999998,50G2,50G2,2025-05-14T04:16:00.000000,911_calls,2025-05-14 04:16:00,Wednesday,4,5,3.0
call_77,40.58939157700007,-73.97095277299996,68Q1,68Q1,2025-05-13T05:17:00.000000,911_calls,2025-05-13 05:17:00,Tuesday,5,5,3.0
call_78,40.71928888000008,-73.99032614199996,53S,53S,2025-05-12T06:18:00.000000,911_calls,2025-05-12 06:18:00,Monday,6,5,3.0
call_79,40.71928888000008,-73.99032614199996,53S,53S,2025-05-11T07:19:00.000000,911_calls,2025-05-11 07:19:00,Sunday,7,5,3.0
call_80,40.779337025000075,-73.97925408299994,10H2,10H2,2025-05-10T08:20:00.000000,911_calls,2025-05-10 08:20:00,Saturday,8,5,3.0
call_81,40.815669883000055,-73.93656568099993,54H1,54H1,2025-05-09T09:21:00.000000,911_calls,2025-05-09 09:21:00,Friday,9,5,3.0
call_82,40.63242975400004,-73.94722400499995,75S,75S,2025-05-08T10:22:00.000000,911_calls,2025-05-08 10:22:00,Thursday,10,5,3.0
call_83,40.812296927000034,-73.92350234199995,54S1,54S1,2025-05-07T11:23:00.000000,911_calls,2025-05-07 11:23:00,Wednesday,11,5,3.0
call_84,40.770600416000036,-73.95852659799993,68Q1,68Q1,2025-05-06T12:24:00.000000,911_calls,2025-05-06 12:24:00,Tuesday,12,5,3.0
call_85,40.874217411000075,-73.87853242199998,75S,75S,2025-05-05T13:25:00.000000,911_calls,2025-05-05 13:25:00,Monday,13,5,3.0
call_86,40.59103248900004,-73.78612750699995,54C3,54C3,2025-05-04T14:26:00.000000,911_calls,2025-05-04 14:26:00,Sunday,14,5,3.0
call_87,40.59103248900004,-73.78612750699995,54C3,54C3,2025-05-03T15:27:00.000000,911_calls,2025-05-03 15:27:00,Saturday,15,5,3.0
call_88,40.63113077300005,-74.02050098199999,68Q1,68Q1,2025-05-02T16:28:00.000000,911_calls,2025-05-02 16:28:00,Friday,16,5,3.0
call_89,40.84833817400005,-73.91247643899999,75M,75M,2025-05-01T17:29:00.000000,911_calls,2025-05-01 17:29:00,Thursday,17,5,3.0
call_90,40.679270529000064,-73.92882497899996,75S,75S,2025-04-30T18:30:00.000000,911_calls,2025-04-30 18:30:00,Wednesday,18,4,3.0
call_91,40.71065931100003,-73.98986569399995,68Q1,68Q1,2025-04-29T19:31:00.000000,911_calls,2025-04-29 19:31:00,Tuesday,19,4,3.0
call_92,40.684461543000054,-73.97775120999995,75S,75S,2025-04-28T20:32:00.000000,911_calls,2025-04-28 20:32:00,Monday,20,4,3.0
call_93,40.85131986700003,-73.92141156699995,39H1,39H1,2025-04-27T21:33:00.000000,911_calls,2025-04-27 21:33:00,Sunday,21,4,3.0
call_94,40.77720816600004,-73.89540135099998,10Y3,10Y3,2025-04-26T22:34:00.000000,911_calls,2025-04-26 22:34:00,Saturday,22,4,3.0
call_95,40.75664204200007,-73.98837157699995,75M,75M,2025-04-25T23:35:00.000000,911_calls,2025-04-25 23:35:00,Friday,23,4,3.0
call_96,40.624374819000025,-74.00499432099997,68Q1,68Q1,2025-04-24T00:36:00.000000,911_calls,2025-04-24 00:36:00,Thursday,0,4,3.0
call_97,40.82437748600006,-73.94451363399997,75M,75M,2025-04-23T01:37:00.000000,911_calls,2025-04-23 01:37:00,Wednesday,1,4,3.0
call_98,40.69720337700005,-73.93561453399997,75M,75M,2025-04-22T02:38:00.000000,911_calls,2025-04-22 02:38:00,Tuesday,2,4,3.0
call_99,40.80769916300005,-73.94738485799996,10H1,10H1,2025-04-21T03:39:00.000000,911_calls,2025-04-21 03:39:00,Monday,3,4,3.0
call_100,40.624374819000025,-74.00499432099997,68Q1,68Q1,2025-04-20T04:40:00.000000,911_calls,2025-04-20 04:40:00,Sunday,4,4,3.0
call_101,40.736917049000056,-73.95190079599996,54S1,54S1,2025-04-19T05:41:00.000000,911_calls,2025-04-19 05:41:00,Saturday,5,4,3.0
call_102,40.58582199800003,-73.96607233599997,68Q1,68Q1,2025-04-18T06:42:00.000000,911_calls,2025-04-18 06:42:00,Friday,6,4,3.0
call_103,40.77513623100003,-73.95521653399999,54U2,54U2,2025-04-17T07:43:00.000000,911_calls,2025-04-17 07:43:00,Thursday,7,4,3.0
call_104,40.62835543600005,-74.07862418499997,53S,53S,2025-04-16T08:44:00.000000,911_calls,2025-04-16 08:44:00,Wednesday,8,4,3.0
call_105,40.74657843500006,-73.94542653799994,75M,75M,2025-04-15T09:45:00.000000,911_calls,2025-04-15 09:45:00,Tuesday,9,4,3.0
call_106,40.761752209000065,-73.98384039099994,54S2,54S2,2025-04-14T10:46:00.000000,911_calls,2025-04-14 10:46:00,Monday,10,4,3.0
call_107,40.82027627300005,-73.89600928499993,56S,56S,2025-04-13T11:47:00.000000,911_calls,2025-04-13 11:47:00,Sunday,11,4,3.0
call_108,40.624374819000025,-74.00499432099997,68Q1,68Q1,2025-04-12T12:48:00.000000,911_calls,2025-04-12 12:48:00,Saturday,12,4,3.0
call_109,40.75314959000008,-73.98008877399997,54H2,54H2,2025-04-11T13:49:00.000000,911_calls,2025-04-11 13:49:00,Friday,13,4,3.0
call_110,40.75314959000008,-73.98008877399997,54H2,54H2,2025-04-10T14:50:00.000000,911_calls,2025-04-10 14:50:00,Thursday,14,4,3.0
call_111,40.829270043000065,-73.84627758699997,67S8,67S8,2025-04-09T15:51:00.000000,911_calls,2025-04-09 15:51:00,Wednesday,15,4,3.0
call_112,40.65175137500006,-73.89942172299999,75M,75M,2025-04-08T16:52:00.000000,911_calls,2025-04-08 16:52:00,Tuesday,16,4,3.0
call_113,40.660783550000076,-73.96147833599997,75S,75S,2025-04-07T17:53:00.000000,911_calls,2025-04-07 17:53:00,Monday,17,4,3.0
call_114,40.728001566000046,-73.71572192399998,68Q1,68Q1,2025-04-06T18:54:00.000000,911_calls,2025-04-06 18:54:00,Sunday,18,4,3.0
call_115,40.50727773300008,-74.23728397499997,11R4,11R4,2025-04-05T19:55:00.000000,911_calls,2025-04-05 19:55:00,Saturday,19,4,3.0
call_116,40.84768101100008,-73.89770138399996,52D2,52D2,2025-04-04T20:56:00.000000,911_calls,2025-04-04 20:56:00,Friday,20,4,3.0
call_117,40.62954334900007,-73.94378215699999,10Y3,10Y3,2025-04-03T21:57:00.000000,911_calls,2025-04-03 21:57:00,Thursday,21,4,3.0
call_118,40.61659987100006,-74.03233971999998,75S,75S,2025-04-02T22:58:00.000000,911_calls,2025-04-02 22:58:00,Wednesday,22,4,3.0
call_119,40.73201947000007,-74.00073390899996,75S,75S,2025-04-01T23:59:00.000000,911_calls,2025-04-01 23:59:00,Tuesday,23,4,3.0
call_120,40.706442571000025,-73.93139647199996,75S,75S,2025-03-31T00:00:00.000000,911_calls,2025-03-31 00:00:00,Monday,0,3,3.0
call_121,40.85650319800004,-73.89542486299996,10S4,10S4,2025-03-30T01:01:00.000000,911_calls,2025-03-30 01:01:00,Sunday,1,3,3.0
call_122,40.67906840200004,-73.90376820299997,75S,75S,2025-03-29T02:02:00.000000,911_calls,2025-03-29 02:02:00,Saturday,2,3,3.0
call_123,40.690563893000046,-73.98187797899999,75S,75S,2025-03-28T03:03:00.000000,911_calls,2025-03-28 03:03:00,Friday,3,3,3.0
call_124,40.79719864200007,-73.94329385599997,52D1,52D1,2025-03-27T04:04:00.000000,911_calls,2025-03-27 04:04:00,Thursday,4,3,3.0
call_125,40.535586626000054,-74.22283941599994,10Y3,10Y3,2025-03-26T05:05:00.000000,911_calls,2025-03-26 05:05:00,Wednesday,5,3,3.0
call_126,40.85238190900003,-73.91351577099994,52D6,52D6,2025-03-25T06:06:00.000000,911_calls,2025-03-25 06:06:00,Tuesday,6,3,3.0
call_127,40.61948905300005,-73.90582444899997,50G2,50G2,2025-03-24T07:07:00.000000,911_calls,2025-03-24 07:07:00,Monday,7,3,3.0
call_128,40.87135165900003,-73.90124094399994,34Q1,34Q1,2025-03-23T08:08:00.000000,911_calls,2025-03-23 08:08:00,Sunday,8,3,3.0
call_129,40.714074580000045,-73.95049964199995,75S,75S,2025-03-22T09:09:00.000000,911_calls,2025-03-22 09:09:00,Saturday,9,3,3.0
call_130,40.820411060000026,-73.89332824199994,68Q1,68Q1,2025-03-21T10:10:00.000000,911_calls,2025-03-21 10:10:00,Friday,10,3,3.0
call_131,40.679270529000064,-73.92882497899996,75M,75M,2025-03-20T11:11:00.000000,911_calls,2025-03-20 11:11:00,Thursday,11,3,3.0
call_132,40.69454230000008,-73.99336250999994,75S,75S,2025-03-19T12:12:00.000000,911_calls,2025-03-19 12:12:00,Wednesday,12,3,3.0
call_133,40.58440471600005,-73.81344559799999,68Q1,68Q1,2025-03-18T13:13:00.000000,911_calls,2025-03-18 13:13:00,Tuesday,13,3,3.0
call_134,40.732510631000025,-73.97416303899996,67S8,67S8,2025-03-17T14:14:00.000000,911_calls,2025-03-17 14:14:00,Monday,14,3,3.0
call_135,40.82042804100007,-73.89388461399994,68Q1,68Q1,2025-03-16T15:15:00.000000,911_calls,2025-03-16 15:15:00,Sunday,15,3,3.0
call_136,40.679270529000064,-73.92882497899996,75M,75M,2025-03-15T16:16:00.000000,911_calls,2025-03-15 16:16:00,Saturday,16,3,3.0
call_137,40.88439934500008,-73.86537160499995,10H1,10H1,2025-03-14T17:17:00.000000,911_calls,2025-03-14 17:17:00,Friday,17,3,3.0
call_138,40.63497057200004,-73.88562252799994,75I,75I,2025-03-13T18:18:00.000000,911_calls,2025-03-13 18:18:00,Thursday,18,3,3.0
call_139,40.69327950500008,-73.80507052599995,11R4,11R4,2025-03-12T19:19:00.000000,911_calls,2025-03-12 19:19:00,Wednesday,19,3,3.0
call_140,40.744943539000076,-73.98502096499993,10H1,10H1,2025-03-11T20:20:00.000000,911_calls,2025-03-11 20:20:00,Tuesday,20,3,3.0
call_141,40.58380437500006,-73.81907796599995,68Q1,68Q1,2025-03-10T21:21:00.000000,911_calls,2025-03-10 21:21:00,Monday,21,3,3.0
call_142,40.67790752700006,-73.91078571399999,75S,75S,2025-03-09T22:22:00.000000,911_calls,2025-03-09 22:22:00,Sunday,22,3,3.0
call_143,40.679270529000064,-73.92882497899996,75O,75O,2025-03-08T23:23:00.000000,911_calls,2025-03-08 23:23:00,Saturday,23,3,3.0
call_144,40.625384515000064,-74.02729698399997,50G2,50G2,2025-03-07T00:24:00.000000,911_calls,2025-03-07 00:24:00,Friday,0,3,3.0
call_145,40.66894522600006,-73.92971556099997,52D6,52D6,2025-03-06T01:25:00.000000,911_calls,2025-03-06 01:25:00,Thursday,1,3,3.0
call_146,40.83127016100008,-73.91426592599998,75D,75D,2025-03-05T02:26:00.000000,911_calls,2025-03-05 02:26:00,Wednesday,2,3,3.0
call_147,40.84299535500003,-73.92168162399997,68Q1,68Q1,2025-03-04T03:27:00.000000,911_calls,2025-03-04 03:27:00,Tuesday,3,3,3.0
call_148,40.67245786700005,-73.87417375699994,68Q1,68Q1,2025-03-03T04:28:00.000000,911_calls,2025-03-03 04:28:00,Monday,4,3,3.0
call_149,40.64564719600003,-73.90287588699994,75O,75O,2025-03-02T05:29:00.000000,911_calls,2025-03-02 05:29:00,Sunday,5,3,3.0
call_150,40.827899467000066,-73.92588369299995,75S,75S,2025-03-01T06:30:00.000000,911_calls,2025-03-01 06:30:00,Saturday,6,3,3.0
call_151,40.85269075300005,-73.90487977199996,10P2,10P2,2025-02-28T07:31:00.000000,911_calls,2025-02-28 07:31:00,Friday,7,2,3.0
call_152,40.617969182000024,-73.95809913299996,11C4,11C4,2025-02-27T08:32:00.000000,911_calls,2025-02-27 08:32:00,Thursday,8,2,3.0
call_153,40.73181908400005,-73.99779324399998,10P2,10P2,2025-02-26T09:33:00.000000,911_calls,2025-02-26 09:33:00,Wednesday,9,2,3.0
call_154,40.61659987100006,-74.03233971999998,75O,75O,2025-02-25T10:34:00.000000,911_calls,2025-02-25 10:34:00,Tuesday,10,2,3.0
call_155,40.84084902400008,-73.94005456699995,75S,75S,2025-02-24T11:35:00.000000,911_calls,2025-02-24 11:35:00,Monday,11,2,3.0
call_156,40.79124032800007,-73.93889302799994,10S1,10S1,2025-02-23T12:36:00.000000,911_calls,2025-02-23 12:36:00,Sunday,12,2,3.0
call_157,40.86802685400005,-73.89698312799999,54S1,54S1,2025-02-22T13:37:00.000000,911_calls,2025-02-22 13:37:00,Saturday,13,2,3.0
call_158,40.76015718700006,-73.76742395499997,54S1,54S1,2025-02-21T14:38:00.000000,911_calls,2025-02-21 14:38:00,Friday,14,2,3.0
call_159,40.75842832100005,-73.91503828799995,50G2,50G2,2025-02-20T15:39:00.000000,911_calls,2025-02-20 15:39:00,Thursday,15,2,3.0
call_160,40.75664204200007,-73.98837157699995,13U9,13U9,2025-02-19T16:40:00.000000,911_calls,2025-02-19 16:40:00,Wednesday,16,2,3.0
call_161,40.75664204200007,-73.98837157699995,13U9,13U9,2025-02-18T17:41:00.000000,911_calls,2025-02-18 17:41:00,Tuesday,17,2,3.0
call_162,40.642291654000076,-73.92693303399994,10S4,10S4,2025-02-17T18:42:00.000000,911_calls,2025-02-17 18:42:00,Monday,18,2,3.0
call_163,40.74308261700003,-73.95398943899994,75S,75S,2025-02-16T19:43:00.000000,911_calls,2025-02-16 19:43:00,Sunday,19,2,3.0
call_164,40.67794926300007,-73.90464589699997,54U9,54U9,2025-02-15T20:44:00.000000,911_calls,2025-02-15 20:44:00,Saturday,20,2,3.0
call_165,40.71072244000004,-74.01013720899994,54S9,54S9,2025-02-14T21:45:00.000000,911_calls,2025-02-14 21:45:00,Friday,21,2,3.0
call_166,40.63824327900005,-74.01566778599994,10S2,10S2,2025-02-13T22:46:00.000000,911_calls,2025-02-13 22:46:00,Thursday,22,2,3.0
call_167,40.747729682000056,-73.98683929299995,54E1,54E1,2025-02-12T23:47:00.000000,911_calls,2025-02-12 23:47:00,Wednesday,23,2,3.0
call_168,40.747729682000056,-73.98683929299995,54E1,54E1,2025-02-11T00:48:00.000000,911_calls,2025-02-11 00:48:00,Tuesday,0,2,3.0
call_169,40.75226363000007,-73.98388239499997,68Q2,68Q2,2025-02-10T01:49:00.000000,911_calls,2025-02-10 01:49:00,Monday,1,2,3.0
call_170,40.74845426500008,-73.77609775099995,68Q1,68Q1,2025-02-09T02:50:00.000000,911_calls,2025-02-09 02:50:00,Sunday,2,2,3.0
call_171,40.84084902400008,-73.94005456699995,75S,75S,2025-02-08T03:51:00.000000,911_calls,2025-02-08 03:51:00,Saturday,3,2,3.0
call_172,40.63437605200005,-73.88398062199997,75I,75I,2025-02-07T04:52:00.000000,911_calls,2025-02-07 04:52:00,Friday,4,2,3.0
call_173,40.66313411500005,-73.74009069399995,68Q2,68Q2,2025-02-06T05:53:00.000000,911_calls,2025-02-06 05:53:00,Thursday,5,2,3.0
call_174,40.66423942200004,-73.90842501099996,75D,75D,2025-02-05T06:54:00.000000,911_calls,2025-02-05 06:54:00,Wednesday,6,2,3.0
call_175,40.662767503000055,-73.90752952599996,75D,75D,2025-02-04T07:55:00.000000,911_calls,2025-02-04 07:55:00,Tuesday,7,2,3.0
call_176,40.701332285000035,-73.98676549999993,75O,75O,2025-02-03T08:56:00.000000,911_calls,2025-02-03 08:56:00,Monday,8,2,3.0
call_177,40.640922930000045,-73.94900090099998,59R4,59R4,2025-02-02T09:57:00.000000,911_calls,2025-02-02 09:57:00,Sunday,9,2,3.0
call_178,40.719816137000066,-73.99425465899998,52D2,52D2,2025-02-01T10:58:00.000000,911_calls,2025-02-01 10:58:00,Saturday,10,2,3.0
call_179,40.66483511500007,-73.94818601299994,54S1,54S1,2025-01-31T11:59:00.000000,911_calls,2025-01-31 11:59:00,Friday,11,1,3.0
call_180,40.744758671000056,-73.97883539299994,75D,75D,2025-01-30T12:00:00.000000,911_calls,2025-01-30 12:00:00,Thursday,12,1,3.0
call_181,40.71898720200005,-73.82035963199996,52D1,52D1,2025-01-29T13:01:00.000000,911_calls,2025-01-29 13:01:00,Wednesday,13,1,3.0
call_182,40.73896154000005,-73.75391526399994,68Q1,68Q1,2025-01-28T14:02:00.000000,911_calls,2025-01-28 14:02:00,Tuesday,14,1,3.0
