id,latitude,longitude,type,description,timestamp,source,date,day_of_week,hour,month,severity_score
call_120,40.11248878790738,-77.51985430472156,75S,75S,,911_calls,,,,,3.0
call_121,40.11248920343215,-77.51985419777905,10S4,10S4,,911_calls,,,,,3.0
call_122,40.11248871587701,-77.51985420210043,75S,75S,,911_calls,,,,,3.0
call_123,40.112488738791996,-77.51985448276432,75S,75S,,911_calls,,,,,3.0
call_124,40.112489035504424,-77.51985436025332,52D1,52D1,,911_calls,,,,,3.0
call_125,40.11248828717985,-77.51985532123723,10Y3,10Y3,,911_calls,,,,,3.0
call_126,40.11248919013427,-77.51985426180904,52D6,52D6,,911_calls,,,,,3.0
call_127,40.1124885522471,-77.51985420088923,50G2,50G2,,911_calls,,,,,3.0
call_128,40.112489243514446,-77.51985422068685,34Q1,34Q1,,911_calls,,,,,3.0
call_129,40.11248880673265,-77.51985437405531,75S,75S,,911_calls,,,,,3.0
call_130,40.11248910467652,-77.51985418510657,68Q1,68Q1,,911_calls,,,,,3.0
call_131,40.1124887136685,-77.51985429163382,75M,75M,,911_calls,,,,,3.0
call_132,40.11248874843693,-77.51985452435912,75S,75S,,911_calls,,,,,3.0
call_133,40.11248846621035,-77.5198538658677,68Q1,68Q1,,911_calls,,,,,3.0
call_134,40.11248885468642,-77.51985446123007,67S8,67S8,,911_calls,,,,,3.0
call_135,40.112489104661755,-77.5198541870964,68Q1,68Q1,,911_calls,,,,,3.0
call_136,40.1124887136685,-77.51985429163382,75M,75M,,911_calls,,,,,3.0
call_137,40.1124892832543,-77.51985409443311,10H1,10H1,,911_calls,,,,,3.0
call_138,40.11248859693446,-77.51985413095001,75I,75I,,911_calls,,,,,3.0
call_139,40.112488765735336,-77.519853851587,11R4,11R4,,911_calls,,,,,3.0
call_140,40.11248888758784,-77.51985450180076,10H1,10H1,,911_calls,,,,,3.0
call_141,40.1124884639428,-77.51985388590064,68Q1,68Q1,,911_calls,,,,,3.0
call_142,40.11248871191939,-77.51985422700069,75S,75S,,911_calls,,,,,3.0
call_143,40.1124887136685,-77.51985429163382,75O,75O,,911_calls,,,,,3.0
call_144,40.11248855502206,-77.51985463564338,50G2,50G2,,911_calls,,,,,3.0
call_145,40.112488685251975,-77.51985429333222,52D6,52D6,,911_calls,,,,,3.0
call_146,40.11248913215017,-77.51985426145677,75D,75D,,911_calls,,,,,3.0
call_147,40.112489163490174,-77.51985428962996,68Q1,68Q1,,911_calls,,,,,3.0
call_148,40.112488701010044,-77.51985409543786,68Q1,68Q1,,911_calls,,,,,3.0
call_149,40.112488624313926,-77.51985419411336,75O,75O,,911_calls,,,,,3.0
call_150,40.11248912162465,-77.5198543024721,75S,75S,,911_calls,,,,,3.0
call_151,40.11248919193354,-77.51985423100507,10P2,10P2,,911_calls,,,,,3.0
call_152,40.11248854231468,-77.5198543873994,11C4,11C4,,911_calls,,,,,3.0
call_153,40.1124888501842,-77.51985454553933,10P2,10P2,,911_calls,,,,,3.0
call_154,40.112488530373135,-77.51985465239477,75O,75O,,911_calls,,,,,3.0
call_155,40.11248915557774,-77.51985435495104,75S,75S,,911_calls,,,,,3.0
call_156,40.11248901964832,-77.51985434367761,10S1,10S1,,911_calls,,,,,3.0
call_157,40.11248923486527,-77.51985420500019,54S1,54S1,,911_calls,,,,,3.0
call_158,40.112488953306084,-77.51985372671547,54S1,54S1,,911_calls,,,,,3.0
call_159,40.11248893228795,-77.51985425375481,50G2,50G2,,911_calls,,,,,3.0
call_160,40.11248891930286,-77.5198545154494,13U9,13U9,,911_calls,,,,,3.0
call_161,40.11248891930286,-77.5198545154494,13U9,13U9,,911_calls,,,,,3.0
call_162,40.11248861245833,-77.51985427956511,10S4,10S4,,911_calls,,,,,3.0
call_163,40.11248888590571,-77.51985439068697,75S,75S,,911_calls,,,,,3.0
call_164,40.11248871271085,-77.51985420507488,54U9,54U9,,911_calls,,,,,3.0
call_165,40.112488790963155,-77.51985458660305,54S9,54S9,,911_calls,,,,,3.0
call_166,40.112488591570965,-77.51985459594981,10S2,10S2,,911_calls,,,,,3.0
call_167,40.11248889502867,-77.51985450869607,54E1,54E1,,911_calls,,,,,3.0
call_168,40.11248889502867,-77.51985450869607,54E1,54E1,,911_calls,,,,,3.0
call_169,40.11248890778958,-77.51985449878497,68Q2,68Q2,,911_calls,,,,,3.0
call_170,40.11248892025307,-77.51985375601814,68Q1,68Q1,,911_calls,,,,,3.0
call_171,40.11248915557774,-77.51985435495104,75S,75S,,911_calls,,,,,3.0
call_172,40.112488595484976,-77.51985412499964,75I,75I,,911_calls,,,,,3.0
call_173,40.11248869022309,-77.51985361514578,68Q2,68Q2,,911_calls,,,,,3.0
call_174,40.11248867469334,-77.51985421660524,75D,75D,,911_calls,,,,,3.0
call_175,40.11248867075519,-77.51985421319512,75D,75D,,911_calls,,,,,3.0
call_176,40.11248876778665,-77.5198545017693,75O,75O,,911_calls,,,,,3.0
call_177,40.11248860627116,-77.51985435819635,59R4,59R4,,911_calls,,,,,3.0
call_178,40.112488817654935,-77.51985453117553,52D2,52D2,,911_calls,,,,,3.0
call_179,40.1124886719429,-77.51985435871957,54S1,54S1,,911_calls,,,,,3.0
call_180,40.11248888776286,-77.51985447967897,75D,75D,,911_calls,,,,,3.0
call_181,40.112488834555805,-77.51985390989255,52D1,52D1,,911_calls,,,,,3.0
call_182,40.11248889666412,-77.51985367541765,68Q1,68Q1,,911_calls,,,,,3.0
call_183,40.11248889355541,-77.51985364994297,50G2,50G2,,911_calls,,,,,3.0
call_184,40.112489192038744,-77.51985424696875,59R4,59R4,,911_calls,,,,,3.0
call_185,40.112489039913825,-77.5198544296387,68Q1,68Q1,,911_calls,,,,,3.0
call_186,40.112488726994414,-77.51985436381682,68Q2,68Q2,,911_calls,,,,,3.0
call_187,40.11248907254355,-77.51985434775396,10S2,10S2,,911_calls,,,,,3.0
call_188,40.112488497985545,-77.51985381833654,39V6,39V6,,911_calls,,,,,3.0
call_189,40.11248888764578,-77.51985449820137,68Q1,68Q1,,911_calls,,,,,3.0
call_190,40.11248901029941,-77.51985447137982,68Q1,68Q1,,911_calls,,,,,3.0
call_191,40.112488624313926,-77.51985419411336,75S,75S,,911_calls,,,,,3.0
call_192,40.11248890017712,-77.51985451265739,54E2,54E2,,911_calls,,,,,3.0
call_193,40.11248890017712,-77.51985451265739,54E2,54E2,,911_calls,,,,,3.0
call_194,40.11248877108406,-77.5198542553748,68Q1,68Q1,,911_calls,,,,,3.0
call_195,40.112488290519096,-77.51985513573149,10Y3,10Y3,,911_calls,,,,,3.0
call_196,40.11248892174082,-77.51985451977366,54S2,54S2,,911_calls,,,,,3.0
call_197,40.112488726994414,-77.51985436381682,68Q2,68Q2,,911_calls,,,,,3.0
call_198,40.11248902072657,-77.51985446525335,39H1,39H1,,911_calls,,,,,3.0
call_199,40.11248878561323,-77.51985427451288,68Q1,68Q1,,911_calls,,,,,3.0
call_200,40.11248891930286,-77.5198545154494,75S,75S,,911_calls,,,,,3.0
call_201,40.11248897311796,-77.51985374219156,68Q1,68Q1,,911_calls,,,,,3.0
call_202,40.11248877050728,-77.51985425201666,68Q1,68Q1,,911_calls,,,,,3.0
call_203,40.11248879229913,-77.51985418815086,50G2,50G2,,911_calls,,,,,3.0
call_204,40.11248908617701,-77.51985436378098,10Y3,10Y3,,911_calls,,,,,3.0
call_205,40.112488784604054,-77.51985389115724,68Q1,68Q1,,911_calls,,,,,3.0
call_206,40.11248891930286,-77.5198545154494,75S,75S,,911_calls,,,,,3.0
call_207,40.11248912162465,-77.5198543024721,75M,75M,,911_calls,,,,,3.0
call_208,40.11248842534644,-77.51985453704152,10Y3,10Y3,,911_calls,,,,,3.0
call_209,40.11248891930286,-77.5198545154494,75S,75S,,911_calls,,,,,3.0
call_210,40.112488789241304,-77.51985366129182,11R4,11R4,,911_calls,,,,,3.0
call_211,40.112489093053235,-77.519854308049,75M,75M,,911_calls,,,,,3.0
call_212,40.11248925856768,-77.51985403554913,54U1,54U1,,911_calls,,,,,3.0
call_213,40.112488733360784,-77.51985424597815,75S,75S,,911_calls,,,,,3.0
call_214,40.1124887980352,-77.51985442250586,68Q2,68Q2,,911_calls,,,,,3.0
call_215,40.112488704296695,-77.51985444913596,39H9,39H9,,911_calls,,,,,3.0
call_216,40.112489074025554,-77.51985436072835,10V2,10V2,,911_calls,,,,,3.0
call_217,40.11248879904467,-77.51985387147465,75S,75S,,911_calls,,,,,3.0
call_218,40.11248881593619,-77.5198545135452,75D,75D,,911_calls,,,,,3.0
call_219,40.112488923403866,-77.51985414097344,68Q1,68Q1,,911_calls,,,,,3.0
call_220,40.11248847557953,-77.51985496853125,10Y3,10Y3,,911_calls,,,,,3.0
call_221,40.112488894804855,-77.51985451547635,68Q2,68Q2,,911_calls,,,,,3.0
call_222,40.11248874280701,-77.51985450396413,75M,75M,,911_calls,,,,,3.0
call_223,40.11248838119662,-77.5198550058253,68Q1,68Q1,,911_calls,,,,,3.0
call_224,40.11248913365129,-77.51985418585214,10S4,10S4,,911_calls,,,,,3.0
call_225,40.112488309513985,-77.51985506751495,68Q1,68Q1,,911_calls,,,,,3.0
call_226,40.11248883743313,-77.51985450250667,39H2,39H2,,911_calls,,,,,3.0
call_227,40.11248900475355,-77.51985431605608,54H1,54H1,,911_calls,,,,,3.0
call_228,40.112488916329056,-77.51985354216524,54E1,54E1,,911_calls,,,,,3.0
call_229,40.112488916329056,-77.51985354216524,54E1,54E1,,911_calls,,,,,3.0
call_230,40.11248840723521,-77.51985499842066,10Y3,10Y3,,911_calls,,,,,3.0
call_231,40.112488677450116,-77.51985416703148,10Y9,10Y9,,911_calls,,,,,3.0
call_232,40.11248878749115,-77.51985427027269,75D,75D,,911_calls,,,,,3.0
call_233,40.11248832844386,-77.51985506930897,68Q1,68Q1,,911_calls,,,,,3.0
call_234,40.112489104368294,-77.51985421604853,52D6,52D6,,911_calls,,,,,3.0
call_235,40.11248892287528,-77.51985448118013,11C4,11C4,,911_calls,,,,,3.0
call_236,40.11248879271697,-77.51985383507875,54S9,54S9,,911_calls,,,,,3.0
call_237,40.11248909300352,-77.51985430745191,75S,75S,,911_calls,,,,,3.0
call_238,40.112488659582965,-77.5198544761946,10Y3,10Y3,,911_calls,,,,,3.0
call_239,40.11248870562141,-77.5198541761871,75S,75S,,911_calls,,,,,3.0
call_240,40.11248929620561,-77.51985421278518,11C4,11C4,,911_calls,,,,,3.0
call_241,40.112488309513985,-77.51985506751495,68Q1,68Q1,,911_calls,,,,,3.0
call_242,40.11248848046343,-77.51985385429983,75D,75D,,911_calls,,,,,3.0
call_243,40.11248869992039,-77.51985457211768,75I,75I,,911_calls,,,,,3.0
call_244,40.112488922875485,-77.519854438912,75D,75D,,911_calls,,,,,3.0
call_245,40.11248891930286,-77.5198545154494,54S9,54S9,,911_calls,,,,,3.0
call_246,40.112488731327595,-77.51985409241026,75S,75S,,911_calls,,,,,3.0
call_247,40.11248870747896,-77.51985405597227,54U1,54U1,,911_calls,,,,,3.0
call_248,40.11248894482313,-77.5198544372185,56S9,56S9,,911_calls,,,,,3.0
call_249,40.11248914062714,-77.51985434527762,75D,75D,,911_calls,,,,,3.0
call_250,40.112488448179235,-77.51985441346059,75Z,75Z,,911_calls,,,,,3.0
call_251,40.11248892830494,-77.51985452697383,22Q1,22Q1,,911_calls,,,,,3.0
call_252,40.11248878819259,-77.51985389396427,56S9,56S9,,911_calls,,,,,3.0
call_253,40.112488863265376,-77.51985379847143,75H,75H,,911_calls,,,,,3.0
call_254,40.11248870971648,-77.51985425690341,68Q1,68Q1,,911_calls,,,,,3.0
call_255,40.11248915199837,-77.519854278741,68Q1,68Q1,,911_calls,,,,,3.0
call_256,40.11248884825225,-77.5198545252998,56S9,56S9,,911_calls,,,,,3.0
call_257,40.11248920393877,-77.51985409846867,75S,75S,,911_calls,,,,,3.0
call_258,40.112488809033344,-77.51985449431609,75D,75D,,911_calls,,,,,3.0
call_259,40.11248871201817,-77.51985418482842,68Q1,68Q1,,911_calls,,,,,3.0
call_260,40.11248871497126,-77.51985449900452,68Q1,68Q1,,911_calls,,,,,3.0
call_261,40.11248871191939,-77.51985422700069,75O,75O,,911_calls,,,,,3.0
call_262,40.1124887916162,-77.51985450827621,75D,75D,,911_calls,,,,,3.0
call_263,40.112488695854815,-77.51985392396966,10Y3,10Y3,,911_calls,,,,,3.0
call_264,40.112488575996856,-77.51985426561811,75D,75D,,911_calls,,,,,3.0
call_265,40.11248916897718,-77.5198542137344,68Q1,68Q1,,911_calls,,,,,3.0
call_266,40.11248843112705,-77.51985511030095,68Q1,68Q1,,911_calls,,,,,3.0
call_267,40.112489093053235,-77.519854308049,75O,75O,,911_calls,,,,,3.0
call_268,40.112488946023156,-77.51985453090808,54E1,54E1,,911_calls,,,,,3.0
call_269,40.112488946023156,-77.51985453090808,54E1,54E1,,911_calls,,,,,3.0
call_270,40.11248868485889,-77.51985417686996,75D,75D,,911_calls,,,,,3.0
call_271,40.112488816911124,-77.51985459138731,10H1,10H1,,911_calls,,,,,3.0
call_272,40.112488790868355,-77.51985427799325,54S9,54S9,,911_calls,,,,,3.0
call_273,40.11248882796796,-77.51985449548236,54E2,54E2,,911_calls,,,,,3.0
call_274,40.11248882796796,-77.51985449548236,54E2,54E2,,911_calls,,,,,3.0
call_275,40.112488822550226,-77.5198545095791,10P2,10P2,,911_calls,,,,,3.0
call_276,40.11248865936537,-77.51985440561873,75M,75M,,911_calls,,,,,3.0
call_277,40.112488708218315,-77.51985437745377,54S1,54S1,,911_calls,,,,,3.0
call_278,40.11248892025307,-77.51985375601814,68Q1,68Q1,,911_calls,,,,,3.0
call_279,40.11248881923777,-77.51985457052221,75M,75M,,911_calls,,,,,3.0
call_280,40.112488711582046,-77.51985447780184,10H2,10H2,,911_calls,,,,,3.0
call_281,40.11248880242362,-77.51985437862174,68Q1,68Q1,,911_calls,,,,,3.0
call_282,40.11248861121949,-77.51985446816201,75S,75S,,911_calls,,,,,3.0
call_283,40.112488767158176,-77.51985460588179,75M,75M,,911_calls,,,,,3.0
call_284,40.11248879992761,-77.51985428804237,52D2,52D2,,911_calls,,,,,3.0
call_285,40.11248870146169,-77.51985409219746,68Q1,68Q1,,911_calls,,,,,3.0
call_286,40.11248893771682,-77.51985404765304,68Q1,68Q1,,911_calls,,,,,3.0
call_287,40.112488523105974,-77.5198542680559,54U1,54U1,,911_calls,,,,,3.0
call_288,40.112488702751314,-77.51985427250435,75I,75I,,911_calls,,,,,3.0
call_289,40.11248867203393,-77.51985365535,68Q1,68Q1,,911_calls,,,,,3.0
call_290,40.11248897970368,-77.51985449613328,75D,75D,,911_calls,,,,,3.0
call_291,40.11248911570938,-77.5198543929594,56S9,56S9,,911_calls,,,,,3.0
call_292,40.11248872032287,-77.51985449465222,59R4,59R4,,911_calls,,,,,3.0
call_293,40.11248840423257,-77.5198551121051,59Q2,59Q2,,911_calls,,,,,3.0
call_294,40.11248856539007,-77.51985439789448,22Q1,22Q1,,911_calls,,,,,3.0
call_295,40.11248889181873,-77.51985353983034,11C4,11C4,,911_calls,,,,,3.0
call_296,40.112488532596224,-77.51985368227362,10S4,10S4,,911_calls,,,,,3.0
call_297,40.11248879890046,-77.51985448497415,10S2,10S2,,911_calls,,,,,3.0
call_298,40.11248873318322,-77.51985431215932,75D,75D,,911_calls,,,,,3.0
call_299,40.11248883115677,-77.51985384925261,68Q1,68Q1,,911_calls,,,,,3.0
call_300,40.11248895697928,-77.51985426598502,10V2,10V2,,911_calls,,,,,3.0
call_301,40.11248870066608,-77.51985429721363,54S1,54S1,,911_calls,,,,,3.0
call_302,40.11248862404829,-77.51985416945053,10Y3,10Y3,,911_calls,,,,,3.0
call_303,40.11248837908072,-77.51985487464879,59W,59W,,911_calls,,,,,3.0
call_304,40.11248889855732,-77.5198542090882,75S,75S,,911_calls,,,,,3.0
call_305,40.11248869016042,-77.51985371660895,75D,75D,,911_calls,,,,,3.0
call_306,40.1124890075391,-77.5198544578901,75D,75D,,911_calls,,,,,3.0
call_307,40.11248863904802,-77.51985428811399,10S4,10S4,,911_calls,,,,,3.0
call_308,40.1124887136685,-77.51985429163382,75O,75O,,911_calls,,,,,3.0
call_309,40.11248921957925,-77.51985423106888,75D,75D,,911_calls,,,,,3.0
call_310,40.11248871263147,-77.51985443723625,68Q1,68Q1,,911_calls,,,,,3.0
call_311,40.112488549633795,-77.51985481211935,10P2,10P2,,911_calls,,,,,3.0
call_312,40.11248879271697,-77.51985383507875,75O,75O,,911_calls,,,,,3.0
call_313,40.11248903591474,-77.5198543880691,54C1,54C1,,911_calls,,,,,3.0
call_314,40.11248873335707,-77.51985403020869,51,51,,911_calls,,,,,3.0
call_315,40.112488962696396,-77.51985381711067,68Q1,68Q1,,911_calls,,,,,3.0
call_316,40.112488518865916,-77.51985448837425,68Q2,68Q2,,911_calls,,,,,3.0
call_317,40.11248902824809,-77.51985381441156,10Y3,10Y3,,911_calls,,,,,3.0
call_318,40.11248914525134,-77.51985436351185,10P2,10P2,,911_calls,,,,,3.0
call_319,40.11248871587701,-77.51985420210043,75S,75S,,911_calls,,,,,3.0
call_320,40.112488767158176,-77.51985460588179,75S,75S,,911_calls,,,,,3.0
call_321,40.11248856100357,-77.51985504600349,68Q1,68Q1,,911_calls,,,,,3.0
call_322,40.11248895060741,-77.51985449294082,22Q9,22Q9,,911_calls,,,,,3.0
call_323,40.112489032392,-77.51985433793355,68Q1,68Q1,,911_calls,,,,,3.0
call_324,40.11248928239764,-77.5198542198787,75T,75T,,911_calls,,,,,3.0
